-0.5,0.1829,-8.42E-04,1.08E-05
-0.51,0.1839,-8.56E-04,1.08E-05
-0.52,0.185,-8.37E-04,1.08E-05
-0.53,0.1862,-8.23E-04,1.08E-05
-0.54,0.1875,-8.48E-04,1.08E-05
-0.55,0.1888,-8.77E-04,1.08E-05
-0.56,0.1902,-8.70E-04,1.08E-05
-0.57,0.1917,-8.68E-04,1.08E-05
-0.58,0.1933,-9.13E-04,1.08E-05
-0.59,0.1949,-9.17E-04,1.08E-05
-0.6,0.1967,-8.84E-04,1.08E-05
-0.61,0.1986,-8.54E-04,1.08E-05
-0.62,0.2007,-8.82E-04,1.08E-05
-0.63,0.2028,-9.14E-04,1.08E-05
-0.64,0.2051,-9.04E-04,1.08E-05
-0.65,0.2075,-8.99E-04,1.08E-05
-0.66,0.2101,-9.07E-04,1.08E-05
-0.67,0.2128,-9.23E-04,1.08E-05
-0.68,0.2157,-8.85E-04,1.08E-05
-0.69,0.2188,-9.33E-04,1.08E-05
-0.7,0.222,-9.16E-04,1.08E-05
-0.71,0.2255,-8.39E-04,1.08E-05
-0.72,0.2292,-9.54E-04,1.08E-05
-0.73,0.233,-9.95E-04,1.08E-05
-0.74,0.2371,-8.66E-04,1.08E-05
-0.75,0.2415,-8.69E-04,1.08E-05
-0.76,0.2461,-8.95E-04,1.08E-05
-0.77,0.251,-9.73E-04,1.08E-05
-0.78,0.2561,-9.34E-04,1.08E-05
-0.79,0.2616,-9.66E-04,1.08E-05
-0.8,0.2673,-1.01E-03,1.08E-05
-0.81,0.2734,-9.52E-04,1.08E-05
-0.82,0.2798,-9.02E-04,1.08E-05
-0.83,0.2866,-9.12E-04,1.08E-05
-0.84,0.2937,-9.13E-04,1.08E-05
-0.85,0.3012,-9.47E-04,1.08E-05
-0.86,0.309,-8.67E-04,1.08E-05
-0.87,0.3172,-6.52E-04,1.08E-05
-0.88,0.3257,-1.06E-03,1.08E-05
-0.89,0.3344,-8.74E-04,1.08E-05
-0.9,0.3434,-1.27E-03,1.08E-05
-0.91,0.3524,-1.48E-03,1.08E-05
-0.92,0.3615,-2.43E-04,1.08E-05
-0.93,0.3705,-8.89E-04,1.08E-05
-0.94,0.3791,-1.36E-03,1.08E-05
-0.95,0.3872,-8.25E-04,1.08E-05
-0.96,0.3945,-2.24E-03,1.08E-05
-0.97,0.4007,1.36E-04,1.08E-05
-0.98,0.4056,2.03E-03,1.08E-05
-0.99,0.4088,-1.66E-03,1.08E-05
-1,0.41,-3.59E-03,0.00E+00
0,0.1765,-4.27E-04,0.00E+00
-0.01,0.1778,-5.19E-04,2.36E-05
-0.02,0.1789,-6.15E-04,2.36E-05
-0.03,0.1799,-7.14E-04,2.36E-05
-0.04,0.1809,-8.14E-04,2.36E-05
-0.05,0.1817,-9.16E-04,2.36E-05
-0.06,0.1825,-1.02E-03,2.36E-05
-0.07,0.1832,-1.12E-03,2.36E-05
-0.08,0.1837,-1.22E-03,2.36E-05
-0.09,0.1842,-1.31E-03,2.36E-05
-0.1,0.1846,-1.40E-03,2.36E-05
-0.11,0.1849,-1.49E-03,2.36E-05
-0.12,0.185,-1.57E-03,2.36E-05
-0.13,0.1851,-1.64E-03,2.36E-05
-0.14,0.1851,-1.70E-03,2.36E-05
-0.15,0.185,-1.76E-03,2.36E-05
-0.16,0.1848,-1.81E-03,2.34E-05
-0.17,0.1846,-1.85E-03,2.30E-05
-0.18,0.1842,-1.87E-03,2.26E-05
-0.19,0.1838,-1.89E-03,2.22E-05
-0.2,0.1833,-1.90E-03,2.18E-05
-0.21,0.1828,-1.90E-03,2.14E-05
-0.22,0.1822,-1.88E-03,2.10E-05
-0.23,0.1816,-1.86E-03,2.07E-05
-0.24,0.1809,-1.82E-03,2.03E-05
-0.25,0.1803,-1.78E-03,1.99E-05
-0.26,0.1796,-1.73E-03,1.95E-05
-0.27,0.179,-1.68E-03,1.91E-05
-0.28,0.1783,-1.62E-03,1.87E-05
-0.29,0.1778,-1.56E-03,1.83E-05
-0.3,0.1773,-1.49E-03,1.80E-05
-0.31,0.1768,-1.42E-03,1.76E-05
-0.32,0.1764,-1.36E-03,1.72E-05
-0.33,0.1761,-1.30E-03,1.68E-05
-0.34,0.1759,-1.24E-03,1.64E-05
-0.35,0.1757,-1.18E-03,1.60E-05
-0.36,0.1756,-1.13E-03,1.56E-05
-0.37,0.1757,-1.09E-03,1.53E-05
-0.38,0.1758,-1.04E-03,1.49E-05
-0.39,0.176,-1.01E-03,1.45E-05
-0.4,0.1762,-9.76E-04,1.41E-05
-0.41,0.1765,-9.49E-04,1.37E-05
-0.42,0.177,-9.26E-04,1.33E-05
-0.43,0.1774,-9.07E-04,1.29E-05
-0.44,0.178,-8.91E-04,1.26E-05
-0.45,0.1786,-8.78E-04,1.22E-05
-0.46,0.1792,-8.68E-04,1.18E-05
-0.47,0.18,-8.60E-04,1.14E-05
-0.48,0.1808,-8.54E-04,1.10E-05
-0.49,0.1817,-8.50E-04,1.06E-05
-0.5,0.1826,-8.47E-04,1.02E-05
-0.51,0.1836,-8.45E-04,9.85E-06
-0.52,0.1847,-8.44E-04,9.47E-06
-0.53,0.1858,-8.44E-04,9.08E-06
-0.54,0.1871,-8.45E-04,8.69E-06
-0.55,0.1884,-8.46E-04,8.31E-06
-0.56,0.1898,-8.47E-04,7.92E-06
-0.57,0.1913,-8.49E-04,7.54E-06
-0.58,0.1929,-8.51E-04,7.15E-06
-0.59,0.1946,-8.53E-04,6.76E-06
-0.6,0.1964,-8.55E-04,6.38E-06
-0.61,0.1983,-8.57E-04,5.99E-06
-0.62,0.2004,-8.59E-04,5.61E-06
-0.63,0.2025,-8.62E-04,5.22E-06
-0.64,0.2048,-8.64E-04,4.83E-06
-0.65,0.2073,-8.66E-04,4.45E-06
-0.66,0.2098,-8.68E-04,4.06E-06
-0.67,0.2126,-8.70E-04,3.68E-06
-0.68,0.2155,-8.71E-04,3.29E-06
-0.69,0.2186,-8.73E-04,2.90E-06
-0.7,0.2219,-8.75E-04,2.52E-06
-0.71,0.2253,-8.76E-04,2.13E-06
-0.72,0.229,-8.77E-04,1.75E-06
-0.73,0.2329,-8.79E-04,1.36E-06
-0.74,0.237,-8.80E-04,9.74E-07
-0.75,0.2414,-8.81E-04,5.88E-07
-0.76,0.246,-8.82E-04,2.02E-07
-0.77,0.2509,-8.83E-04,0.00E+00
-0.78,0.256,-8.83E-04,0.00E+00
-0.79,0.2615,-8.84E-04,0.00E+00
-0.8,0.2673,-8.85E-04,0.00E+00
-0.81,0.2734,-8.85E-04,0.00E+00
-0.82,0.2798,-8.86E-04,0.00E+00
-0.83,0.2866,-8.86E-04,0.00E+00
-0.84,0.2937,-8.86E-04,0.00E+00
-0.85,0.3012,-8.87E-04,0.00E+00
-0.86,0.309,-8.87E-04,0.00E+00
-0.87,0.3172,-8.87E-04,0.00E+00
-0.88,0.3256,-8.87E-04,0.00E+00
-0.89,0.3344,-8.88E-04,0.00E+00
-0.9,0.3433,-8.88E-04,0.00E+00
-0.91,0.3524,-8.88E-04,0.00E+00
-0.92,0.3615,-8.88E-04,0.00E+00
-0.93,0.3705,-8.88E-04,0.00E+00
-0.94,0.3791,-8.88E-04,0.00E+00
-0.95,0.3872,-8.88E-04,0.00E+00
-0.96,0.3945,-8.88E-04,0.00E+00
-0.97,0.4007,-8.88E-04,0.00E+00
-0.98,0.4056,-8.88E-04,0.00E+00
-0.99,0.4088,-8.88E-04,0.00E+00
-1,0.41,-8.88E-04,0.00E+00
0,0.1728,-6.21E-04,0.00E+00
-0.01,0.1735,-6.54E-04,4.50E-05
-0.02,0.1742,-6.88E-04,4.50E-05
-0.03,0.1749,-7.24E-04,4.50E-05
-0.04,0.1755,-7.62E-04,4.50E-05
-0.05,0.1761,-8.01E-04,4.50E-05
-0.06,0.1767,-8.41E-04,4.50E-05
-0.07,0.1772,-8.82E-04,4.50E-05
-0.08,0.1777,-9.24E-04,4.50E-05
-0.09,0.1782,-9.66E-04,4.50E-05
-0.1,0.1787,-1.01E-03,4.50E-05
-0.11,0.1791,-1.05E-03,4.50E-05
-0.12,0.1795,-1.09E-03,4.50E-05
-0.13,0.1798,-1.13E-03,4.50E-05
-0.14,0.1801,-1.17E-03,4.50E-05
-0.15,0.1804,-1.21E-03,4.50E-05
-0.16,0.1806,-1.25E-03,4.46E-05
-0.17,0.1808,-1.28E-03,4.38E-05
-0.18,0.1809,-1.32E-03,4.31E-05
-0.19,0.1811,-1.35E-03,4.24E-05
-0.2,0.1811,-1.37E-03,4.17E-05
-0.21,0.1812,-1.40E-03,4.09E-05
-0.22,0.1812,-1.42E-03,4.02E-05
-0.23,0.1812,-1.44E-03,3.95E-05
-0.24,0.1811,-1.46E-03,3.87E-05
-0.25,0.181,-1.47E-03,3.80E-05
-0.26,0.1809,-1.48E-03,3.73E-05
-0.27,0.1808,-1.48E-03,3.65E-05
-0.28,0.1807,-1.48E-03,3.58E-05
-0.29,0.1805,-1.48E-03,3.51E-05
-0.3,0.1804,-1.47E-03,3.44E-05
-0.31,0.1802,-1.46E-03,3.36E-05
-0.32,0.1801,-1.45E-03,3.29E-05
-0.33,0.1799,-1.43E-03,3.22E-05
-0.34,0.1798,-1.42E-03,3.14E-05
-0.35,0.1796,-1.40E-03,3.07E-05
-0.36,0.1795,-1.37E-03,3.00E-05
-0.37,0.1795,-1.35E-03,2.93E-05
-0.38,0.1795,-1.32E-03,2.85E-05
-0.39,0.1795,-1.29E-03,2.78E-05
-0.4,0.1795,-1.27E-03,2.71E-05
-0.41,0.1797,-1.24E-03,2.63E-05
-0.42,0.1798,-1.21E-03,2.56E-05
-0.43,0.1801,-1.18E-03,2.49E-05
-0.44,0.1804,-1.16E-03,2.42E-05
-0.45,0.1808,-1.13E-03,2.34E-05
-0.46,0.1812,-1.11E-03,2.27E-05
-0.47,0.1817,-1.08E-03,2.20E-05
-0.48,0.1823,-1.06E-03,2.12E-05
-0.49,0.183,-1.04E-03,2.05E-05
-0.5,0.1837,-1.02E-03,1.98E-05
-0.51,0.1846,-1.00E-03,1.91E-05
-0.52,0.1855,-9.86E-04,1.83E-05
-0.53,0.1866,-9.72E-04,1.76E-05
-0.54,0.1877,-9.59E-04,1.69E-05
-0.55,0.1889,-9.47E-04,1.61E-05
-0.56,0.1902,-9.37E-04,1.54E-05
-0.57,0.1916,-9.28E-04,1.47E-05
-0.58,0.1931,-9.19E-04,1.40E-05
-0.59,0.1948,-9.12E-04,1.32E-05
-0.6,0.1965,-9.06E-04,1.25E-05
-0.61,0.1984,-9.00E-04,1.18E-05
-0.62,0.2004,-8.95E-04,1.10E-05
-0.63,0.2026,-8.91E-04,1.03E-05
-0.64,0.2048,-8.88E-04,9.58E-06
-0.65,0.2073,-8.85E-04,8.85E-06
-0.66,0.2098,-8.82E-04,8.12E-06
-0.67,0.2126,-8.80E-04,7.40E-06
-0.68,0.2155,-8.78E-04,6.67E-06
-0.69,0.2186,-8.76E-04,5.94E-06
-0.7,0.2218,-8.75E-04,5.21E-06
-0.71,0.2253,-8.74E-04,4.48E-06
-0.72,0.229,-8.73E-04,3.75E-06
-0.73,0.2328,-8.72E-04,3.02E-06
-0.74,0.237,-8.71E-04,2.29E-06
-0.75,0.2413,-8.71E-04,1.57E-06
-0.76,0.2459,-8.70E-04,8.37E-07
-0.77,0.2508,-8.70E-04,1.08E-07
-0.78,0.256,-8.69E-04,0.00E+00
-0.79,0.2615,-8.69E-04,0.00E+00
-0.8,0.2672,-8.69E-04,0.00E+00
-0.81,0.2733,-8.69E-04,0.00E+00
-0.82,0.2798,-8.69E-04,0.00E+00
-0.83,0.2865,-8.68E-04,0.00E+00
-0.84,0.2937,-8.68E-04,0.00E+00
-0.85,0.3012,-8.68E-04,0.00E+00
-0.86,0.309,-8.68E-04,0.00E+00
-0.87,0.3172,-8.68E-04,0.00E+00
-0.88,0.3256,-8.68E-04,0.00E+00
-0.89,0.3344,-8.68E-04,0.00E+00
-0.9,0.3433,-8.68E-04,0.00E+00
-0.91,0.3524,-8.68E-04,0.00E+00
-0.92,0.3615,-8.68E-04,0.00E+00
-0.93,0.3705,-8.68E-04,0.00E+00
-0.94,0.3791,-8.68E-04,0.00E+00
-0.95,0.3872,-8.68E-04,0.00E+00
-0.96,0.3945,-8.68E-04,0.00E+00
-0.97,0.4007,-8.68E-04,0.00E+00
-0.98,0.4056,-8.68E-04,0.00E+00
-0.99,0.4088,-8.68E-04,0.00E+00
-1,0.41,-8.68E-04,0.00E+00
0,0.1618,1.33E-05,0.00E+00
-0.01,0.1633,-4.57E-05,4.32E-05
-0.02,0.1647,-1.06E-04,4.32E-05
-0.03,0.166,-1.67E-04,4.32E-05
-0.04,0.1672,-2.28E-04,4.32E-05
-0.05,0.1683,-2.90E-04,4.32E-05
-0.06,0.1694,-3.51E-04,4.32E-05
-0.07,0.1704,-4.12E-04,4.32E-05
-0.08,0.1713,-4.72E-04,4.32E-05
-0.09,0.1721,-5.30E-04,4.32E-05
-0.1,0.1729,-5.88E-04,4.32E-05
-0.11,0.1737,-6.43E-04,4.32E-05
-0.12,0.1743,-6.97E-04,4.32E-05
-0.13,0.175,-7.49E-04,4.32E-05
-0.14,0.1755,-7.99E-04,4.32E-05
-0.15,0.1761,-8.46E-04,4.32E-05
-0.16,0.1765,-8.92E-04,4.29E-05
-0.17,0.177,-9.35E-04,4.22E-05
-0.18,0.1774,-9.76E-04,4.15E-05
-0.19,0.1778,-1.02E-03,4.08E-05
-0.2,0.1781,-1.05E-03,4.01E-05
-0.21,0.1784,-1.09E-03,3.94E-05
-0.22,0.1787,-1.12E-03,3.88E-05
-0.23,0.1789,-1.15E-03,3.81E-05
-0.24,0.1791,-1.17E-03,3.74E-05
-0.25,0.1793,-1.20E-03,3.67E-05
-0.26,0.1795,-1.22E-03,3.60E-05
-0.27,0.1797,-1.24E-03,3.53E-05
-0.28,0.1798,-1.25E-03,3.46E-05
-0.29,0.1799,-1.27E-03,3.39E-05
-0.3,0.18,-1.28E-03,3.32E-05
-0.31,0.1801,-1.29E-03,3.25E-05
-0.32,0.1802,-1.30E-03,3.18E-05
-0.33,0.1803,-1.31E-03,3.12E-05
-0.34,0.1804,-1.31E-03,3.05E-05
-0.35,0.1805,-1.31E-03,2.98E-05
-0.36,0.1806,-1.31E-03,2.91E-05
-0.37,0.1808,-1.31E-03,2.84E-05
-0.38,0.1809,-1.30E-03,2.77E-05
-0.39,0.1811,-1.30E-03,2.70E-05
-0.4,0.1812,-1.29E-03,2.63E-05
-0.41,0.1815,-1.28E-03,2.56E-05
-0.42,0.1817,-1.27E-03,2.49E-05
-0.43,0.182,-1.26E-03,2.42E-05
-0.44,0.1823,-1.25E-03,2.35E-05
-0.45,0.1827,-1.24E-03,2.29E-05
-0.46,0.1831,-1.22E-03,2.22E-05
-0.47,0.1836,-1.21E-03,2.15E-05
-0.48,0.1842,-1.19E-03,2.08E-05
-0.49,0.1848,-1.18E-03,2.01E-05
-0.5,0.1855,-1.16E-03,1.94E-05
-0.51,0.1863,-1.15E-03,1.87E-05
-0.52,0.1871,-1.14E-03,1.80E-05
-0.53,0.1881,-1.12E-03,1.73E-05
-0.54,0.1891,-1.11E-03,1.66E-05
-0.55,0.1902,-1.09E-03,1.59E-05
-0.56,0.1914,-1.08E-03,1.53E-05
-0.57,0.1928,-1.07E-03,1.46E-05
-0.58,0.1942,-1.06E-03,1.39E-05
-0.59,0.1958,-1.05E-03,1.32E-05
-0.6,0.1974,-1.03E-03,1.25E-05
-0.61,0.1992,-1.02E-03,1.18E-05
-0.62,0.2012,-1.02E-03,1.11E-05
-0.63,0.2032,-1.01E-03,1.04E-05
-0.64,0.2054,-9.98E-04,9.72E-06
-0.65,0.2078,-9.91E-04,9.03E-06
-0.66,0.2103,-9.84E-04,8.34E-06
-0.67,0.213,-9.77E-04,7.65E-06
-0.68,0.2159,-9.72E-04,6.96E-06
-0.69,0.2189,-9.66E-04,6.26E-06
-0.7,0.2221,-9.62E-04,5.57E-06
-0.71,0.2256,-9.57E-04,4.88E-06
-0.72,0.2292,-9.53E-04,4.19E-06
-0.73,0.2331,-9.50E-04,3.50E-06
-0.74,0.2372,-9.46E-04,2.81E-06
-0.75,0.2415,-9.44E-04,2.12E-06
-0.76,0.2461,-9.41E-04,1.43E-06
-0.77,0.251,-9.39E-04,7.35E-07
-0.78,0.2561,-9.37E-04,4.35E-08
-0.79,0.2616,-9.35E-04,0.00E+00
-0.8,0.2673,-9.33E-04,0.00E+00
-0.81,0.2734,-9.32E-04,0.00E+00
-0.82,0.2798,-9.31E-04,0.00E+00
-0.83,0.2866,-9.30E-04,0.00E+00
-0.84,0.2937,-9.29E-04,0.00E+00
-0.85,0.3012,-9.28E-04,0.00E+00
-0.86,0.309,-9.28E-04,0.00E+00
-0.87,0.3172,-9.27E-04,0.00E+00
-0.88,0.3257,-9.27E-04,0.00E+00
-0.89,0.3344,-9.26E-04,0.00E+00
-0.9,0.3434,-9.26E-04,0.00E+00
-0.91,0.3524,-9.26E-04,0.00E+00
-0.92,0.3615,-9.26E-04,0.00E+00
-0.93,0.3705,-9.25E-04,0.00E+00
-0.94,0.3791,-9.25E-04,0.00E+00
-0.95,0.3872,-9.25E-04,0.00E+00
-0.96,0.3945,-9.25E-04,0.00E+00
-0.97,0.4007,-9.25E-04,0.00E+00
-0.98,0.4056,-9.25E-04,0.00E+00
-0.99,0.4088,-9.25E-04,0.00E+00
-1,0.41,-9.25E-04,0.00E+00
0,0.1678,-7.19E-04,0.00E+00
-0.01,0.1679,-7.12E-04,3.91E-05
-0.02,0.1681,-7.05E-04,3.91E-05
-0.03,0.1683,-6.98E-04,3.91E-05
-0.04,0.1686,-6.91E-04,3.91E-05
-0.05,0.1688,-6.86E-04,3.91E-05
-0.06,0.1691,-6.83E-04,3.91E-05
-0.07,0.1695,-6.81E-04,3.91E-05
-0.08,0.1698,-6.81E-04,3.91E-05
-0.09,0.1702,-6.84E-04,3.91E-05
-0.1,0.1706,-6.89E-04,3.91E-05
-0.11,0.171,-6.96E-04,3.91E-05
-0.12,0.1714,-7.06E-04,3.91E-05
-0.13,0.1719,-7.19E-04,3.91E-05
-0.14,0.1723,-7.33E-04,3.91E-05
-0.15,0.1728,-7.50E-04,3.91E-05
-0.16,0.1732,-7.68E-04,3.89E-05
-0.17,0.1736,-7.88E-04,3.83E-05
-0.18,0.1741,-8.10E-04,3.77E-05
-0.19,0.1745,-8.32E-04,3.71E-05
-0.2,0.1749,-8.55E-04,3.64E-05
-0.21,0.1753,-8.79E-04,3.58E-05
-0.22,0.1757,-9.03E-04,3.52E-05
-0.23,0.1761,-9.27E-04,3.46E-05
-0.24,0.1764,-9.51E-04,3.40E-05
-0.25,0.1768,-9.74E-04,3.34E-05
-0.26,0.1771,-9.97E-04,3.27E-05
-0.27,0.1774,-1.02E-03,3.21E-05
-0.28,0.1778,-1.04E-03,3.15E-05
-0.29,0.1781,-1.06E-03,3.09E-05
-0.3,0.1784,-1.08E-03,3.03E-05
-0.31,0.1786,-1.10E-03,2.96E-05
-0.32,0.1789,-1.12E-03,2.90E-05
-0.33,0.1792,-1.13E-03,2.84E-05
-0.34,0.1795,-1.14E-03,2.78E-05
-0.35,0.1798,-1.16E-03,2.72E-05
-0.36,0.18,-1.17E-03,2.65E-05
-0.37,0.1803,-1.18E-03,2.59E-05
-0.38,0.1806,-1.19E-03,2.53E-05
-0.39,0.181,-1.19E-03,2.47E-05
-0.4,0.1813,-1.20E-03,2.41E-05
-0.41,0.1816,-1.20E-03,2.34E-05
-0.42,0.182,-1.21E-03,2.28E-05
-0.43,0.1824,-1.21E-03,2.22E-05
-0.44,0.1829,-1.21E-03,2.16E-05
-0.45,0.1833,-1.21E-03,2.10E-05
-0.46,0.1839,-1.21E-03,2.03E-05
-0.47,0.1844,-1.21E-03,1.97E-05
-0.48,0.185,-1.20E-03,1.91E-05
-0.49,0.1857,-1.20E-03,1.85E-05
-0.5,0.1865,-1.19E-03,1.79E-05
-0.51,0.1873,-1.19E-03,1.72E-05
-0.52,0.1881,-1.18E-03,1.66E-05
-0.53,0.1891,-1.18E-03,1.60E-05
-0.54,0.1901,-1.17E-03,1.54E-05
-0.55,0.1912,-1.16E-03,1.48E-05
-0.56,0.1924,-1.16E-03,1.41E-05
-0.57,0.1937,-1.15E-03,1.35E-05
-0.58,0.1951,-1.14E-03,1.29E-05
-0.59,0.1967,-1.13E-03,1.23E-05
-0.6,0.1983,-1.13E-03,1.17E-05
-0.61,0.2001,-1.12E-03,1.10E-05
-0.62,0.202,-1.11E-03,1.04E-05
-0.63,0.204,-1.11E-03,9.79E-06
-0.64,0.2062,-1.10E-03,9.18E-06
-0.65,0.2085,-1.10E-03,8.56E-06
-0.66,0.211,-1.09E-03,7.94E-06
-0.67,0.2136,-1.08E-03,7.32E-06
-0.68,0.2164,-1.08E-03,6.70E-06
-0.69,0.2194,-1.07E-03,6.08E-06
-0.7,0.2226,-1.07E-03,5.46E-06
-0.71,0.226,-1.07E-03,4.84E-06
-0.72,0.2296,-1.06E-03,4.22E-06
-0.73,0.2334,-1.06E-03,3.60E-06
-0.74,0.2375,-1.06E-03,2.98E-06
-0.75,0.2418,-1.05E-03,2.36E-06
-0.76,0.2463,-1.05E-03,1.74E-06
-0.77,0.2512,-1.05E-03,1.12E-06
-0.78,0.2563,-1.05E-03,4.98E-07
-0.79,0.2617,-1.04E-03,0.00E+00
-0.8,0.2675,-1.04E-03,0.00E+00
-0.81,0.2735,-1.04E-03,0.00E+00
-0.82,0.2799,-1.04E-03,0.00E+00
-0.83,0.2867,-1.04E-03,0.00E+00
-0.84,0.2938,-1.04E-03,0.00E+00
-0.85,0.3013,-1.04E-03,0.00E+00
-0.86,0.3091,-1.04E-03,0.00E+00
-0.87,0.3172,-1.04E-03,0.00E+00
-0.88,0.3257,-1.04E-03,0.00E+00
-0.89,0.3344,-1.03E-03,0.00E+00
-0.9,0.3434,-1.03E-03,0.00E+00
-0.91,0.3525,-1.03E-03,0.00E+00
-0.92,0.3615,-1.03E-03,0.00E+00
-0.93,0.3705,-1.03E-03,0.00E+00
-0.94,0.3791,-1.03E-03,0.00E+00
-0.95,0.3872,-1.03E-03,0.00E+00
-0.96,0.3945,-1.03E-03,0.00E+00
-0.97,0.4007,-1.03E-03,0.00E+00
-0.98,0.4056,-1.03E-03,0.00E+00
-0.99,0.4088,-1.03E-03,0.00E+00
-1,0.41,-1.03E-03,0.00E+00
0,0.1643,-4.47E-04,0.00E+00
-0.01,0.1648,-4.63E-04,5.59E-05
-0.02,0.1653,-4.79E-04,5.59E-05
-0.03,0.1658,-4.97E-04,5.59E-05
-0.04,0.1663,-5.14E-04,5.59E-05
-0.05,0.1668,-5.32E-04,5.59E-05
-0.06,0.1672,-5.51E-04,5.59E-05
-0.07,0.1677,-5.69E-04,5.59E-05
-0.08,0.1682,-5.87E-04,5.59E-05
-0.09,0.1686,-6.06E-04,5.59E-05
-0.1,0.169,-6.24E-04,5.59E-05
-0.11,0.1695,-6.42E-04,5.59E-05
-0.12,0.1699,-6.60E-04,5.59E-05
-0.13,0.1703,-6.77E-04,5.59E-05
-0.14,0.1707,-6.95E-04,5.59E-05
-0.15,0.1711,-7.12E-04,5.59E-05
-0.16,0.1715,-7.29E-04,5.58E-05
-0.17,0.1719,-7.46E-04,5.49E-05
-0.18,0.1723,-7.63E-04,5.40E-05
-0.19,0.1726,-7.80E-04,5.32E-05
-0.2,0.173,-7.97E-04,5.23E-05
-0.21,0.1734,-8.13E-04,5.14E-05
-0.22,0.1738,-8.30E-04,5.05E-05
-0.23,0.1741,-8.47E-04,4.97E-05
-0.24,0.1745,-8.63E-04,4.88E-05
-0.25,0.1748,-8.80E-04,4.79E-05
-0.26,0.1752,-8.96E-04,4.70E-05
-0.27,0.1756,-9.13E-04,4.61E-05
-0.28,0.1759,-9.29E-04,4.53E-05
-0.29,0.1763,-9.44E-04,4.44E-05
-0.3,0.1766,-9.60E-04,4.35E-05
-0.31,0.177,-9.75E-04,4.26E-05
-0.32,0.1773,-9.90E-04,4.17E-05
-0.33,0.1777,-1.00E-03,4.09E-05
-0.34,0.1781,-1.02E-03,4.00E-05
-0.35,0.1784,-1.03E-03,3.91E-05
-0.36,0.1788,-1.04E-03,3.82E-05
-0.37,0.1792,-1.06E-03,3.74E-05
-0.38,0.1796,-1.07E-03,3.65E-05
-0.39,0.18,-1.08E-03,3.56E-05
-0.4,0.1805,-1.09E-03,3.47E-05
-0.41,0.1809,-1.10E-03,3.38E-05
-0.42,0.1814,-1.11E-03,3.30E-05
-0.43,0.1819,-1.11E-03,3.21E-05
-0.44,0.1824,-1.12E-03,3.12E-05
-0.45,0.183,-1.13E-03,3.03E-05
-0.46,0.1836,-1.13E-03,2.94E-05
-0.47,0.1843,-1.14E-03,2.86E-05
-0.48,0.185,-1.14E-03,2.77E-05
-0.49,0.1857,-1.15E-03,2.68E-05
-0.5,0.1865,-1.15E-03,2.59E-05
-0.51,0.1874,-1.15E-03,2.51E-05
-0.52,0.1883,-1.15E-03,2.42E-05
-0.53,0.1893,-1.15E-03,2.33E-05
-0.54,0.1904,-1.15E-03,2.24E-05
-0.55,0.1915,-1.15E-03,2.15E-05
-0.56,0.1928,-1.15E-03,2.07E-05
-0.57,0.1941,-1.15E-03,1.98E-05
